Y,M,D,H,G(i),H_sun,T2m,WS10m,Int,,Electric Power (kW)
2020,7,30,9,431.13,43.95,14.91,10,0,,1.194538267
2020,7,30,10,464.32,49.35,15.22,10.07,0,,1.41118022
2020,7,30,11,900.58,52.15,15.28,8.97,0,,1.491797764
2020,7,30,12,584.17,51.69,15.6,8.76,0,,1.41118022
2020,7,30,13,512.71,48.11,15.71,8.97,0,,1.194538267
2020,7,30,14,447.85,42.17,15.77,8.69,0,,0.904821082
2020,7,30,15,413.41,34.79,15.58,8.21,0,,0.613296396
2020,7,30,16,334.71,26.67,15.4,7.24,0,,0.371983067
2020,7,30,17,155.17,18.34,15.07,6.55,0,,0.201892873
2020,7,30,18,51.87,10.2,14.76,6.21,0,,0.098053672
2020,7,30,19,8.91,2.6,14.39,5.86,0,,0.098053672
2020,7,30,20,0,0,13.96,5.66,0,,0.098053672
2020,7,30,21,0,0,13.89,5.66,0,,0.098053672
2020,7,30,22,0,0,13.84,5.79,0,,0.098053672
2020,7,30,23,0,0,13.73,5.66,0,,0.098053672
2020,7,31,0,0,0,13.66,5.59,0,,0.098053672
2020,7,31,1,0,0,13.64,5.52,0,,0.098053672
2020,7,31,2,0,0,13.58,5.59,0,,0.098053672
2020,7,31,3,0,0,13.62,5.59,0,,0.098053672
2020,7,31,4,2.43,4.37,13.53,5.24,0,,0.098053672
2020,7,31,5,66.45,12.16,13.78,5.17,0,,0.201892873
2020,7,31,6,208.93,20.4,14.28,4.97,0,,0.371983067
2020,7,31,7,441.52,28.71,14.54,4.55,0,,0.613296396
2020,7,31,8,642.4,36.68,15.12,3.59,0,,0.904821082
2020,7,31,9,845.37,43.74,15.61,3.03,0,,1.194538267
2020,7,31,10,949.04,49.12,15.99,2.76,0,,1.41118022
2020,7,31,11,1038.35,51.91,16.42,2.55,0,,1.491797764
2020,7,31,12,805.22,51.45,16.74,2.21,0,,1.41118022
2020,7,31,13,942.48,47.88,17.05,2.14,0,,1.194538267
2020,7,31,14,757.31,41.95,17.23,2.21,0,,0.904821082
2020,7,31,15,558.97,34.58,17.31,2,0,,0.613296396
2020,7,31,16,364.59,26.47,17.44,1.86,0,,0.371983067
2020,7,31,17,152.09,18.14,17.54,1.86,0,,0.201892873
2020,7,31,18,50.25,9.99,17.53,1.79,0,,0.098053672
2020,7,31,19,0.81,2.38,17.41,1.93,0,,0.098053672
2020,7,31,20,0,0,16.86,2.41,0,,0.098053672
2020,7,31,21,0,0,16.48,2.9,0,,0.098053672
2020,7,31,22,0,0,16.38,3.31,0,,0.098053672
2020,7,31,23,0,0,16.36,4.07,0,,0.098053672
2020,8,1,0,0,0,16.24,4.97,0,,0.107859039
2020,8,1,1,0,0,15.95,5.17,0,,0.107859039
2020,8,1,2,0,0,15.58,5.38,0,,0.107859039
2020,8,1,3,0,0,15.27,5.45,0,,0.107859039
2020,8,1,4,18.64,4.17,15.07,5.59,0,,0.107859039
2020,8,1,5,51.06,11.96,15.32,5.86,0,,0.22208216
2020,8,1,6,213.95,20.2,16.05,6.14,0,,0.409181374
2020,8,1,7,415.93,28.52,17.28,6.76,0,,0.674626035
2020,8,1,8,617.98,36.48,18.55,6.76,0,,0.99530319
2020,8,1,9,849.33,43.52,19.75,6.48,0,,1.313992094
2020,8,1,10,756.59,48.88,20.7,6.69,0,,1.552298242
2020,8,1,11,1008.08,51.66,21.5,6.83,0,,1.64097754
2020,8,1,12,420.1,51.21,22.14,7.24,0,,1.552298242
2020,8,1,13,558.05,47.64,22.36,7.17,0,,1.313992094
2020,8,1,14,193.5,41.73,22.51,6.69,0,,0.99530319
2020,8,1,15,295.51,34.37,22.34,6.62,0,,0.674626035
2020,8,1,16,261.29,26.26,21.77,6.28,0,,0.409181374
2020,8,1,17,89.48,17.93,20.87,6.41,0,,0.22208216
2020,8,1,18,8.1,9.78,19.42,6.34,0,,0.107859039
2020,8,1,19,0,0,17.75,5.52,0,,0.107859039
2020,8,1,20,0,0,16.9,5.59,0,,0.107859039
2020,8,1,21,0,0,16.54,5.17,0,,0.107859039
2020,8,1,22,0,0,16.27,5.31,0,,0.107859039
2020,8,1,23,0,0,16.02,5.52,0,,0.107859039
2020,8,2,0,0,0,15.74,5.72,0,,0.107859039
2020,8,2,1,0,0,15.54,5.59,0,,0.107859039
2020,8,2,2,0,0,15.36,5.52,0,,0.107859039
2020,8,2,3,0,0,15.19,5.31,0,,0.107859039
2020,8,2,4,2.43,3.96,15.02,5.03,0,,0.107859039
2020,8,2,5,10.54,11.76,14.99,4.83,0,,0.22208216
2020,8,2,6,61.11,20.01,15.1,4.9,0,,0.409181374
2020,8,2,7,136.75,28.32,15.3,4.41,0,,0.674626035
2020,8,2,8,260.59,36.27,15.48,4.14,0,,0.99530319
2020,8,2,9,473.53,43.3,15.82,4.14,0,,1.313992094
2020,8,2,10,363.28,48.65,16.05,4.41,0,,1.552298242
2020,8,2,11,363.03,51.41,16.42,4.48,0,,1.64097754
2020,8,2,12,209.89,50.95,16.76,4.41,0,,1.552298242
2020,8,2,13,204.21,47.4,16.57,4.07,0,,1.313992094
2020,8,2,14,66.42,41.5,16.36,4,0,,0.99530319
2020,8,2,15,483.8,34.15,16,4.62,0,,0.674626035
2020,8,2,16,282.63,26.05,15.75,4.48,0,,0.409181374
2020,8,2,17,134.8,17.72,15.42,4.62,0,,0.22208216
2020,8,2,18,50.25,9.56,15.18,5.38,0,,0.107859039
2020,8,2,19,0,0,15.04,5.66,0,,0.107859039
2020,8,2,20,0,0,14.77,5.17,0,,0.107859039
2020,8,2,21,0,0,14.6,5.45,0,,0.107859039
2020,8,2,22,0,0,14.44,6,0,,0.107859039
2020,8,2,23,0,0,14.47,6.34,0,,0.107859039
2020,8,3,0,0,0,14.32,6.41,0,,0.107859039
2020,8,3,1,0,0,14.33,6.34,0,,0.107859039
2020,8,3,2,0,0,14.27,6.21,0,,0.107859039
2020,8,3,3,0,0,14.07,6.07,0,,0.107859039
2020,8,3,4,14.59,3.75,13.93,5.86,0,,0.107859039
2020,8,3,5,65.64,11.56,14.02,5.72,0,,0.22208216
2020,8,3,6,172.85,19.81,14.12,5.59,0,,0.409181374
2020,8,3,7,405.01,28.12,14.56,4.83,0,,0.674626035
2020,8,3,8,455.61,36.06,14.82,5.03,0,,0.99530319
2020,8,3,9,526.21,43.08,15.13,5.24,0,,1.313992094
2020,8,3,10,822.12,48.4,15.31,5.24,0,,1.552298242
2020,8,3,11,997.41,51.15,15.51,5.24,0,,1.64097754
2020,8,3,12,849.64,50.7,15.75,5.31,0,,1.552298242
2020,8,3,13,838.67,47.15,15.81,5.38,0,,1.313992094
2020,8,3,14,747.18,41.27,15.84,5.38,0,,0.99530319
2020,8,3,15,558.87,33.92,15.7,5.31,0,,0.674626035
2020,8,3,16,326.01,25.83,15.55,5.17,0,,0.409181374
2020,8,3,17,138.95,17.5,15.25,4.9,0,,0.22208216
2020,8,3,18,51.06,9.34,14.95,4.48,0,,0.107859039
2020,8,3,19,0,0,14.63,4.83,0,,0.107859039
2020,8,3,20,0,0,14.23,4.62,0,,0.107859039
2020,8,3,21,0,0,14.08,4.48,0,,0.107859039
2020,8,3,22,0,0,13.99,4.55,0,,0.107859039
2020,8,3,23,0,0,13.94,4.69,0,,0.107859039
2020,8,4,0,0,0,13.96,4.76,0,,0.107859039
2020,8,4,1,0,0,13.87,4.55,0,,0.107859039
2020,8,4,2,0,0,13.74,4.14,0,,0.107859039
2020,8,4,3,0,0,13.51,3.72,0,,0.107859039
2020,8,4,4,4.05,3.53,13.28,3.72,0,,0.107859039
2020,8,4,5,52.68,11.35,13.25,3.66,0,,0.22208216
2020,8,4,6,216.92,19.6,13.75,3.66,0,,0.409181374
2020,8,4,7,167.12,27.91,14.4,4.41,0,,0.674626035
2020,8,4,8,564.33,35.85,14.71,4.41,0,,0.99530319
2020,8,4,9,621.7,42.85,14.89,4.55,0,,1.313992094
2020,8,4,10,781.27,48.16,15.02,4.62,0,,1.552298242
2020,8,4,11,968.45,50.89,15.42,5.03,0,,1.64097754
2020,8,4,12,950.15,50.43,15.56,4.76,0,,1.552298242
2020,8,4,13,795.94,46.9,15.72,5.1,0,,1.313992094
2020,8,4,14,543.32,41.03,15.75,5.45,0,,0.99530319
2020,8,4,15,469.19,33.69,15.59,5.45,0,,0.674626035
2020,8,4,16,352.27,25.6,15.52,5.52,0,,0.409181374
2020,8,4,17,146.07,17.27,15.4,5.24,0,,0.22208216
2020,8,4,18,42.95,9.11,15.31,5.17,0,,0.107859039
2020,8,4,19,0,0,15.18,5.72,0,,0.107859039
2020,8,4,20,0,0,15.22,6.62,0,,0.107859039
2020,8,4,21,0,0,15.31,7.31,0,,0.107859039
2020,8,4,22,0,0,15.28,7.59,0,,0.107859039
2020,8,4,23,0,0,15.29,8.14,0,,0.107859039
2020,8,5,0,0,0,15.15,8.41,0,,0.107859039
2020,8,5,1,0,0,15.25,9.24,0,,0.107859039
2020,8,5,2,0,0,15.41,9.72,0,,0.107859039
2020,8,5,3,0,0,15.41,9.66,0,,0.107859039
2020,8,5,4,11.35,3.32,15.87,9.72,0,,0.107859039
2020,8,5,5,9.73,11.15,16.39,9.86,0,,0.22208216
2020,8,5,6,33.65,19.4,16.82,10.48,0,,0.409181374
2020,8,5,7,59.34,27.71,17.26,10.14,0,,0.674626035
2020,8,5,8,95.65,35.63,17.52,10.07,0,,0.99530319
2020,8,5,9,120.44,42.62,17.69,9.86,0,,1.313992094
2020,8,5,10,103.62,47.91,17.61,9.59,0,,1.552298242
2020,8,5,11,162.95,50.63,17.67,9.59,0,,1.64097754
2020,8,5,12,283.9,50.17,18.05,10.07,0,,1.552298242
2020,8,5,13,161.18,46.64,18.28,9.52,0,,1.313992094
2020,8,5,14,105.39,40.78,18.12,9.17,0,,0.99530319
2020,8,5,15,244.59,33.46,17.89,8.48,0,,0.674626035
2020,8,5,16,114.33,25.37,17.88,8.21,0,,0.409181374
2020,8,5,17,119.99,17.04,17.78,7.52,0,,0.22208216
2020,8,5,18,39.71,8.87,17.65,7.03,0,,0.107859039
2020,8,5,19,0,0,17.44,6.14,0,,0.107859039
2020,8,5,20,0,0,17.21,5.93,0,,0.107859039
2020,8,5,21,0,0,17.11,5.79,0,,0.107859039
2020,8,5,22,0,0,17,5.79,0,,0.107859039
2020,8,5,23,0,0,17,5.86,0,,0.107859039
2020,8,6,0,0,0,17,5.79,0,,0.107859039
2020,8,6,1,0,0,17,5.66,0,,0.107859039
2020,8,6,2,0,0,16.98,5.45,0,,0.107859039
2020,8,6,3,0,0,16.99,5.38,0,,0.107859039
2020,8,6,4,11.35,3.1,17.03,5.24,0,,0.107859039
2020,8,6,5,41.33,10.94,17.38,5.17,0,,0.22208216
2020,8,6,6,117.01,19.19,18.03,5.45,0,,0.409181374
2020,8,6,7,191.44,27.5,18.96,6.21,0,,0.674626035
2020,8,6,8,264.64,35.42,19.66,5.17,0,,0.99530319
2020,8,6,9,498.93,42.39,20.3,4.76,0,,1.313992094
2020,8,6,10,819.58,47.66,20.65,5.03,0,,1.552298242
2020,8,6,11,712.66,50.36,20.73,5.1,0,,1.64097754
2020,8,6,12,901.82,49.9,20.58,4.9,0,,1.552298242
2020,8,6,13,868.11,46.37,20.46,4.62,0,,1.313992094
2020,8,6,14,765.17,40.53,20.42,4.55,0,,0.99530319
2020,8,6,15,487.93,33.22,20.17,4.34,0,,0.674626035
2020,8,6,16,329.29,25.14,19.82,4.14,0,,0.409181374
2020,8,6,17,123.22,16.81,19.32,3.79,0,,0.22208216
2020,8,6,18,41.33,8.63,18.78,3.38,0,,0.107859039
2020,8,6,19,0,0,18.6,2.07,0,,0.107859039
2020,8,6,20,0,0,17.84,2,0,,0.107859039
2020,8,6,21,0,0,17.02,2,0,,0.107859039
2020,8,6,22,0,0,16.42,2.14,0,,0.107859039
2020,8,6,23,0,0,16.03,2.28,0,,0.107859039
2020,8,7,0,0,0,15.75,2.28,0,,0.107859039
2020,8,7,1,0,0,15.54,2.21,0,,0.107859039
2020,8,7,2,0,0,15.39,2.07,0,,0.107859039
2020,8,7,3,0,0,15.05,1.93,0,,0.107859039
2020,8,7,4,1.62,2.88,14.77,1.72,0,,0.107859039
2020,8,7,5,57.54,10.72,15.68,1.17,0,,0.22208216
2020,8,7,6,206.93,18.98,17.65,0.76,0,,0.409181374
2020,8,7,7,434.15,27.29,18.94,1.17,0,,0.674626035
2020,8,7,8,640.52,35.2,20.18,1.72,0,,0.99530319
2020,8,7,9,837.61,42.15,21.29,1.66,0,,1.313992094
2020,8,7,10,972.84,47.4,22.27,1.03,0,,1.552298242
2020,8,7,11,1035.72,50.09,23.06,0.55,0,,1.64097754
2020,8,7,12,953,49.62,23.62,0.41,0,,1.552298242
2020,8,7,13,909.3,46.1,24.04,0.48,0,,1.313992094
2020,8,7,14,743.66,40.27,24.32,0.69,0,,0.99530319
2020,8,7,15,543.98,32.97,24.43,0.76,0,,0.674626035
2020,8,7,16,341.94,24.9,24.33,0.76,0,,0.409181374
2020,8,7,17,139.59,16.57,24.15,0.62,0,,0.22208216
2020,8,7,18,42.95,8.39,23.82,0.34,0,,0.107859039
2020,8,7,19,0,0,23.21,1.1,0,,0.107859039
2020,8,7,20,0,0,21.4,2.28,0,,0.107859039
2020,8,7,21,0,0,21.18,3.66,0,,0.107859039
2020,8,7,22,0,0,21.04,4.69,0,,0.107859039
2020,8,7,23,0,0,20.54,5.03,0,,0.107859039
2020,8,8,0,0,0,19.89,4.83,0,,0.107859039
2020,8,8,1,0,0,19.31,4.34,0,,0.107859039
2020,8,8,2,0,0,18.84,4.07,0,,0.107859039
2020,8,8,3,0,0,18.42,3.93,0,,0.107859039
2020,8,8,4,0.81,2.66,18.11,3.93,0,,0.107859039
2020,8,8,5,21.07,10.51,18.19,3.66,0,,0.22208216
2020,8,8,6,141.68,18.77,18.97,3.24,0,,0.409181374
2020,8,8,7,390.07,27.07,19.96,3.24,0,,0.674626035
2020,8,8,8,465.45,34.97,21,2.55,0,,0.99530319
2020,8,8,9,345.1,41.91,21.81,2.14,0,,1.313992094
2020,8,8,10,709.85,47.14,22.33,1.93,0,,1.552298242
2020,8,8,11,542.63,49.81,22.58,1.79,0,,1.64097754
2020,8,8,12,377.25,49.34,22.64,1.79,0,,1.552298242
2020,8,8,13,342.67,45.83,22.57,1.86,0,,1.313992094
2020,8,8,14,636.34,40.01,22.56,2.21,0,,0.99530319
2020,8,8,15,534.02,32.72,22.42,3.24,0,,0.674626035
2020,8,8,16,335.28,24.65,21.73,3.86,0,,0.409181374
2020,8,8,17,137.26,16.32,21.04,3.72,0,,0.22208216
2020,8,8,18,41.33,8.14,20.43,3.52,0,,0.107859039
2020,8,8,19,0,0,20.48,3.45,0,,0.107859039
2020,8,8,20,0,0,19.65,3.59,0,,0.107859039
2020,8,8,21,0,0,19.02,3.79,0,,0.107859039
2020,8,8,22,0,0,18.48,4.21,0,,0.107859039
2020,8,8,23,0,0,17.98,4.55,0,,0.107859039
2020,8,9,0,0,0,17.61,4.76,0,,0.107859039
2020,8,9,1,0,0,17.32,4.83,0,,0.107859039
2020,8,9,2,0,0,17.1,4.69,0,,0.107859039
2020,8,9,3,0,0,16.91,4.48,0,,0.107859039
2020,8,9,4,0,0,16.73,4.34,0,,0.107859039
2020,8,9,5,14.59,10.29,16.84,4.28,0,,0.22208216
2020,8,9,6,96.11,18.56,17.3,4.28,0,,0.409181374
2020,8,9,7,91.22,26.86,18.05,3.86,0,,0.674626035
2020,8,9,8,389.74,34.75,18.83,3.38,0,,0.99530319
2020,8,9,9,375.47,41.67,19.69,3.45,0,,1.313992094
2020,8,9,10,265.09,46.88,20.11,4.14,0,,1.552298242
2020,8,9,11,1001.36,49.53,20.38,4.55,0,,1.64097754
2020,8,9,12,947.58,49.05,20.64,5.03,0,,1.552298242
2020,8,9,13,880.18,45.55,20.76,5.17,0,,1.313992094
2020,8,9,14,738.38,39.74,20.68,5.24,0,,0.99530319
2020,8,9,15,561.15,32.46,20.61,5.24,0,,0.674626035
2020,8,9,16,344.53,24.4,20.47,5.1,0,,0.409181374
2020,8,9,17,136.94,16.07,20.22,4.76,0,,0.22208216
2020,8,9,18,38.9,7.88,19.8,4.48,0,,0.107859039
2020,8,9,19,0,0,19.34,4.48,0,,0.107859039
2020,8,9,20,0,0,18.7,4.28,0,,0.107859039
2020,8,9,21,0,0,18.2,4.07,0,,0.107859039
2020,8,9,22,0,0,17.78,3.86,0,,0.107859039
2020,8,9,23,0,0,17.4,3.79,0,,0.107859039
2020,8,10,0,0,0,17.08,3.72,0,,0.107859039
2020,8,10,1,0,0,16.77,3.72,0,,0.107859039
2020,8,10,2,0,0,16.56,3.66,0,,0.107859039
2020,8,10,3,0,0,16.31,3.59,0,,0.107859039
2020,8,10,4,0,0,16.15,3.52,0,,0.107859039
2020,8,10,5,47,10.07,16.38,3.45,0,,0.22208216
2020,8,10,6,190.59,18.34,17.33,3.31,0,,0.409181374
2020,8,10,7,421.28,26.64,18.52,3.72,0,,0.674626035
2020,8,10,8,619.03,34.52,19.77,3.66,0,,0.99530319
2020,8,10,9,772.17,41.42,20.99,4,0,,1.313992094
2020,8,10,10,810.82,46.61,22.14,4,0,,1.552298242
2020,8,10,11,1018.46,49.24,23.17,3.93,0,,1.64097754
2020,8,10,12,923.43,48.76,23.84,4,0,,1.552298242
2020,8,10,13,877.49,45.27,24.15,4.14,0,,1.313992094
2020,8,10,14,724.67,39.47,24.18,4.21,0,,0.99530319
2020,8,10,15,554.38,32.2,24.01,4.41,0,,0.674626035
2020,8,10,16,337.95,24.14,23.77,4.69,0,,0.409181374
2020,8,10,17,134.54,15.81,23.34,5.24,0,,0.22208216
2020,8,10,18,38.9,7.62,22.51,5.66,0,,0.107859039
2020,8,10,19,0,0,21.05,6.21,0,,0.107859039
2020,8,10,20,0,0,20.08,6.34,0,,0.107859039
2020,8,10,21,0,0,19.42,6.21,0,,0.107859039
2020,8,10,22,0,0,19.04,5.52,0,,0.107859039
2020,8,10,23,0,0,18.69,4.9,0,,0.107859039
2020,8,11,0,0,0,18.33,4.48,0,,0.107859039
2020,8,11,1,0,0,17.93,4.21,0,,0.107859039
2020,8,11,2,0,0,17.57,4.07,0,,0.107859039
2020,8,11,3,0,0,17.28,4.21,0,,0.107859039
2020,8,11,4,0,0,17.08,4.34,0,,0.107859039
2020,8,11,5,52.68,9.85,17.19,4.28,0,,0.22208216
2020,8,11,6,186.3,18.13,17.95,3.93,0,,0.409181374
2020,8,11,7,418.71,26.42,19.24,3.66,0,,0.674626035
2020,8,11,8,628.83,34.29,20.26,3.17,0,,0.99530319
2020,8,11,9,829.67,41.17,21.29,2.97,0,,1.313992094
2020,8,11,10,971.65,46.34,22.3,2.97,0,,1.552298242
2020,8,11,11,1013.94,48.96,23.31,2.55,0,,1.64097754
2020,8,11,12,981.74,48.46,24.13,2,0,,1.552298242
2020,8,11,13,916.12,44.98,24.58,1.79,0,,1.313992094
2020,8,11,14,691.73,39.19,24.81,2,0,,0.99530319
2020,8,11,15,524.81,31.93,24.73,2.41,0,,0.674626035
2020,8,11,16,319.23,23.88,24.58,2.83,0,,0.409181374
2020,8,11,17,59.34,15.55,24.36,3.03,0,,0.22208216
2020,8,11,18,33.23,7.36,24.12,3.38,0,,0.107859039
2020,8,11,19,0,0,24.04,3.86,0,,0.107859039
2020,8,11,20,0,0,22.94,5.24,0,,0.107859039
2020,8,11,21,0,0,21.77,5.93,0,,0.107859039
2020,8,11,22,0,0,20.79,5.86,0,,0.107859039
2020,8,11,23,0,0,19.94,5.86,0,,0.107859039
2020,8,12,0,0,0,19.28,5.79,0,,0.107859039
2020,8,12,1,0,0,18.66,5.66,0,,0.107859039
2020,8,12,2,0,0,18.19,5.72,0,,0.107859039
2020,8,12,3,0,0,17.73,5.79,0,,0.107859039
2020,8,12,4,0,0,17.4,6,0,,0.107859039
2020,8,12,5,48.63,9.63,17.48,6.14,0,,0.22208216
2020,8,12,6,157.17,17.91,18.02,6.07,0,,0.409181374
2020,8,12,7,369.28,26.19,18.88,6.14,0,,0.674626035
2020,8,12,8,584.33,34.05,20.03,5.72,0,,0.99530319
2020,8,12,9,820.27,40.92,21.23,5.52,0,,1.313992094
2020,8,12,10,954.12,46.06,22.4,5.24,0,,1.552298242
2020,8,12,11,994.84,48.66,23.42,5.1,0,,1.64097754
2020,8,12,12,967.53,48.16,24.18,4.76,0,,1.552298242
2020,8,12,13,903.41,44.68,24.76,4.28,0,,1.313992094
2020,8,12,14,745.87,38.91,25.17,4,0,,0.99530319
2020,8,12,15,557.96,31.66,25.29,4.07,0,,0.674626035
2020,8,12,16,333.15,23.61,25.21,4.28,0,,0.409181374
2020,8,12,17,117.89,15.29,24.74,4.28,0,,0.22208216
2020,8,12,18,25.93,7.09,23.85,4.69,0,,0.107859039
2020,8,12,19,0,0,22.57,4.69,0,,0.107859039
2020,8,12,20,0,0,21.55,4.55,0,,0.107859039
2020,8,12,21,0,0,20.68,4.55,0,,0.107859039
2020,8,12,22,0,0,19.94,4.55,0,,0.107859039
2020,8,12,23,0,0,19.23,4.62,0,,0.107859039
2020,8,13,0,0,0,18.62,4.55,0,,0.107859039
2020,8,13,1,0,0,18.11,4.55,0,,0.107859039
2020,8,13,2,0,0,17.67,4.48,0,,0.107859039
2020,8,13,3,0,0,17.3,4.55,0,,0.107859039
2020,8,13,4,0,0,16.99,4.62,0,,0.107859039
2020,8,13,5,47,9.4,17.01,4.76,0,,0.22208216
2020,8,13,6,197.98,17.69,17.71,4.69,0,,0.409181374
2020,8,13,7,433.09,25.97,18.83,4.83,0,,0.674626035
2020,8,13,8,647.69,33.82,20.2,4.34,0,,0.99530319
2020,8,13,9,786.3,40.67,21.48,3.86,0,,1.313992094
2020,8,13,10,949.86,45.79,22.68,3.38,0,,1.552298242
2020,8,13,11,1009.55,48.36,23.72,2.97,0,,1.64097754
2020,8,13,12,983.3,47.86,24.55,2.41,0,,1.552298242
2020,8,13,13,923.65,44.39,25.08,2,0,,1.313992094
2020,8,13,14,771.76,38.62,25.34,1.66,0,,0.99530319
2020,8,13,15,576.26,31.38,25.4,1.66,0,,0.674626035
2020,8,13,16,348.9,23.34,25.22,1.93,0,,0.409181374
2020,8,13,17,130.54,15.01,24.82,2.28,0,,0.22208216
2020,8,13,18,34.85,6.81,23.99,2.76,0,,0.107859039
2020,8,13,19,0,0,22.89,2.55,0,,0.107859039
2020,8,13,20,0,0,21.67,3.1,0,,0.107859039
2020,8,13,21,0,0,20.69,3.52,0,,0.107859039
2020,8,13,22,0,0,19.92,3.59,0,,0.107859039
2020,8,13,23,0,0,19.23,3.38,0,,0.107859039
2020,8,14,0,0,0,18.69,3.17,0,,0.107859039
2020,8,14,1,0,0,18.08,2.55,0,,0.107859039
2020,8,14,2,0,0,17.08,2,0,,0.107859039
2020,8,14,3,0,0,16.04,1.72,0,,0.107859039
2020,8,14,4,0,0,15.32,1.86,0,,0.107859039
2020,8,14,5,47,9.18,15.34,2.07,0,,0.22208216
2020,8,14,6,196.09,17.46,17.79,2,0,,0.409181374
2020,8,14,7,427.3,25.74,19.03,1.59,0,,0.674626035
2020,8,14,8,643.98,33.58,20.17,1.31,0,,0.99530319
2020,8,14,9,805.84,40.41,21.17,1.1,0,,1.313992094
2020,8,14,10,944.56,45.5,21.86,0.62,0,,1.552298242
2020,8,14,11,1004.22,48.06,22.38,1.1,0,,1.64097754
2020,8,14,12,983.68,47.55,22.74,2.62,0,,1.552298242
2020,8,14,13,891.98,44.08,22.75,3.93,0,,1.313992094
2020,8,14,14,745.87,38.33,22.43,4.83,0,,0.99530319
2020,8,14,15,559.18,31.1,22.02,5.45,0,,0.674626035
2020,8,14,16,339.34,23.06,21.35,5.86,0,,0.409181374
2020,8,14,17,127.69,14.74,20.63,5.79,0,,0.22208216
2020,8,14,18,31.61,6.54,20,5.45,0,,0.107859039
2020,8,14,19,0,0,19.32,5.45,0,,0.107859039
2020,8,14,20,0,0,18.59,5.03,0,,0.107859039
2020,8,14,21,0,0,18.02,4.76,0,,0.107859039
2020,8,14,22,0,0,17.52,4.21,0,,0.107859039
2020,8,14,23,0,0,17.11,3.66,0,,0.107859039
2020,8,15,0,0,0,16.78,3.45,0,,0.107859039
2020,8,15,1,0,0,16.55,3.66,0,,0.107859039
2020,8,15,2,0,0,16.45,4,0,,0.107859039
2020,8,15,3,0,0,16.34,4,0,,0.107859039
2020,8,15,4,0,0,16.21,3.38,0,,0.107859039
2020,8,15,5,23.5,8.95,16.16,2.48,0,,0.22208216
2020,8,15,6,90.98,17.24,16.66,2.14,0,,0.409181374
2020,8,15,7,256.27,25.51,16.97,2.55,0,,0.674626035
2020,8,15,8,627.42,33.34,17.64,2.34,0,,0.99530319
2020,8,15,9,789.05,40.15,18.35,2.48,0,,1.313992094
2020,8,15,10,938.53,45.22,18.96,2.83,0,,1.552298242
2020,8,15,11,997.98,47.76,19.49,3.24,0,,1.64097754
2020,8,15,12,978.54,47.24,19.83,3.72,0,,1.552298242
2020,8,15,13,905.9,43.77,20.06,4.07,0,,1.313992094
2020,8,15,14,750.89,38.03,20.1,4.55,0,,0.99530319
2020,8,15,15,558.91,30.81,19.94,4.9,0,,0.674626035
2020,8,15,16,337.55,22.78,19.61,5.1,0,,0.409181374
2020,8,15,17,125.52,14.46,19.33,4.97,0,,0.22208216
2020,8,15,18,29.18,6.25,18.98,4.55,0,,0.107859039
2020,8,15,19,0,0,18.47,4.69,0,,0.107859039
2020,8,15,20,0,0,18.04,4.21,0,,0.107859039
2020,8,15,21,0,0,17.74,3.86,0,,0.107859039
2020,8,15,22,0,0,17.48,3.72,0,,0.107859039
2020,8,15,23,0,0,17.27,3.59,0,,0.107859039
2020,8,16,0,0,0,17.1,3.45,0,,0.107859039
2020,8,16,1,0,0,17.02,3.24,0,,0.107859039
2020,8,16,2,0,0,17.01,2.97,0,,0.107859039
2020,8,16,3,0,0,17.02,2.97,0,,0.107859039
2020,8,16,4,0,0,16.98,3.03,0,,0.107859039
2020,8,16,5,46.19,8.72,17.14,3.03,0,,0.22208216
2020,8,16,6,179.01,17.01,18.13,2.83,0,,0.409181374
2020,8,16,7,377.96,25.28,19.61,2.97,0,,0.674626035
2020,8,16,8,627.01,33.09,21.29,2.62,0,,0.99530319
2020,8,16,9,795.7,39.88,22.79,2.28,0,,1.313992094
2020,8,16,10,940.17,44.93,24.1,2.07,0,,1.552298242
2020,8,16,11,999.84,47.45,25.13,1.72,0,,1.64097754
2020,8,16,12,548.06,46.92,25.76,1.31,0,,1.552298242
2020,8,16,13,766.01,43.46,26.06,1.03,0,,1.313992094
2020,8,16,14,624.77,37.73,25.92,1.52,0,,0.99530319
2020,8,16,15,498.93,30.52,25.5,2.14,0,,0.674626035
2020,8,16,16,269.86,22.5,25.02,2.41,0,,0.409181374
2020,8,16,17,97.04,14.17,24.63,2.62,0,,0.22208216
2020,8,16,18,23.5,5.96,24.36,2.83,0,,0.107859039
2020,8,16,19,0,0,24.51,3.38,0,,0.107859039
2020,8,16,20,0,0,23.42,4.41,0,,0.107859039
2020,8,16,21,0,0,22.53,4.97,0,,0.107859039
2020,8,16,22,0,0,21.8,4.97,0,,0.107859039
2020,8,16,23,0,0,21.18,4.76,0,,0.107859039
2020,8,17,0,0,0,20.68,4.76,0,,0.107859039
2020,8,17,1,0,0,20.39,5.03,0,,0.107859039
2020,8,17,2,0,0,20.36,5.1,0,,0.107859039
2020,8,17,3,0,0,20.27,5.03,0,,0.107859039
2020,8,17,4,0,0,20.16,4.97,0,,0.107859039
2020,8,17,5,13.78,8.48,20.4,4.69,0,,0.22208216
2020,8,17,6,168.42,16.78,20.82,4.55,0,,0.409181374
2020,8,17,7,405.08,25.05,21.19,5.1,0,,0.674626035
